TransactionId,AccountId,TD,CountOfTransaction,CountOfFraud,IsFraud
135812,4841,7389414.0,30893.0,1.0,0
24388,2758,275.0,3.0,0.0,0
64932,4841,7389426.0,30893.0,1.0,0
116400,2990,2752394.0,294.0,0.0,0
58959,4840,7363212.0,1738.0,0.0,0
91858,2004,1814844.0,12.0,0.0,0
130081,3860,1645003.0,23.0,0.0,0
27443,815,411.0,3.0,0.0,0
122556,4841,7389482.0,30893.0,1.0,0
44785,3860,1645051.0,23.0,0.0,0
55121,2758,392.0,3.0,0.0,0
57590,4808,1813241.0,12.0,0.0,0
79914,1894,7270034.0,42.0,0.0,0
12974,4841,7389697.0,30893.0,1.0,0
33760,1115,5696022.0,51.0,0.0,0
63255,10,7333256.0,965.0,0.0,0
133143,1027,1812892.0,12.0,0.0,0
8141,4841,7389795.0,30893.0,1.0,0
135871,2884,7257276.0,36.0,0.0,0
19945,1115,5696130.0,51.0,0.0,0
73731,3591,1320455.0,17.0,0.0,0
77043,134,6685958.0,30.0,0.0,0
90003,34,1812864.0,11.0,0.0,0
101385,4841,7389897.0,30893.0,1.0,0
47554,4841,7389902.0,30893.0,1.0,0
42295,4841,7389959.0,30893.0,1.0,0
4345,2884,7257439.0,36.0,0.0,0
63236,4841,7390001.0,30893.0,1.0,0
18817,2828,7196667.0,18.0,0.0,0
60140,1570,1812543.0,12.0,0.0,0
136700,3606,1814086.0,12.0,0.0,0
37845,4841,7390103.0,30893.0,1.0,0
118337,1115,5696412.0,51.0,0.0,0
136289,4841,7390111.0,30893.0,1.0,0
20767,3606,1814174.0,12.0,0.0,0
130642,4243,4838416.0,25.0,0.0,0
76072,470,1588906.0,43.0,0.0,0
116649,4841,7390206.0,30893.0,1.0,0
138320,234,1812503.0,9.0,0.0,0
99200,4841,7390212.0,30893.0,1.0,0
17482,377,1812296.0,13.0,0.0,0
7390,4841,7390309.0,30893.0,1.0,0
12557,470,1589049.0,43.0,0.0,0
114383,1423,1246872.0,20.0,0.0,0
86348,1867,1812096.0,15.0,0.0,0
139448,1919,5122.0,5.0,0.0,0
76491,4376,4218964.0,31.0,0.0,0
41375,1867,1812139.0,15.0,0.0,0
139553,4841,7390412.0,30893.0,1.0,0
21963,1423,1246947.0,20.0,0.0,0
117518,3421,10.0,3.0,0.0,0
89044,1919,5196.0,5.0,0.0,0
130814,4841,7390484.0,30893.0,1.0,0
109534,4840,7364268.0,1738.0,0.0,0
103786,3876,1814884.0,12.0,0.0,0
137059,1867,1812245.0,15.0,0.0,0
121629,4376,4219082.0,31.0,0.0,0
7749,4841,7390534.0,30893.0,1.0,0
127897,1842,7376973.0,90.0,0.0,0
98818,470,1589252.0,43.0,0.0,0
32202,4841,7390549.0,30893.0,1.0,0
125569,1423,1247080.0,20.0,0.0,0
67584,3860,1646107.0,23.0,0.0,0
134626,4841,7390572.0,30893.0,1.0,0
101091,4790,1237260.0,8.0,0.0,0
6704,4841,7390586.0,30893.0,1.0,0
22760,3421,165.0,3.0,0.0,0
82156,4841,7390611.0,30893.0,1.0,0
14971,4840,7364400.0,1738.0,0.0,0
58638,4841,7390621.0,30893.0,1.0,0
139340,4376,4219222.0,31.0,0.0,0
89076,148,4355494.0,55.0,0.0,0
42566,1423,1247232.0,20.0,0.0,0
101300,3421,295.0,3.0,0.0,0
79819,4841,7390728.0,30893.0,1.0,0
51542,4841,7390736.0,30893.0,1.0,0
90524,470,1589452.0,43.0,0.0,0
32432,2685,7381579.0,139.0,0.0,0
140415,4841,7390796.0,30893.0,1.0,0
117574,3940,10.0,4.0,0.0,0
49780,2685,7381660.0,139.0,0.0,0
77145,1680,5623202.0,10.0,0.0,0
66051,4841,7390903.0,30893.0,1.0,0
137964,3591,1321498.0,17.0,0.0,0
96132,4841,7390921.0,30893.0,1.0,0
89630,2743,1812596.0,16.0,0.0,0
80483,3606,1815050.0,12.0,0.0,0
134757,4841,7391074.0,30893.0,1.0,0
54406,3940,347.0,4.0,0.0,0
53499,4841,7391198.0,30893.0,1.0,0
96732,4840,7364986.0,1738.0,0.0,0
39893,4243,4839435.0,25.0,0.0,0
37266,2604,7368068.0,66.0,0.0,0
40328,4841,7391257.0,30893.0,1.0,0
122194,3940,460.0,4.0,0.0,0
96979,4841,7391267.0,30893.0,1.0,0
90398,51,1228686.0,10.0,0.0,0
37245,4841,7391290.0,30893.0,1.0,0
54650,4841,7391328.0,30893.0,1.0,0
98076,2438,7536.0,14.0,0.0,0
53473,3940,557.0,4.0,0.0,0
19200,2077,10.0,4.0,0.0,0
39478,2436,4348947.0,77.0,0.0,0
134397,4841,7391408.0,30893.0,1.0,0
56695,1423,1247998.0,20.0,0.0,0
122021,1423,1247999.0,20.0,0.0,0
124778,1423,1247999.0,20.0,0.0,0
73414,1423,1248000.0,20.0,0.0,0
8474,1423,1248001.0,20.0,0.0,0
10231,2077,132.0,4.0,0.0,0
130041,4841,7391522.0,30893.0,1.0,0
45597,4840,7365307.0,1738.0,0.0,0
95475,869,3988698.0,53.0,0.0,0
137121,2438,7724.0,14.0,0.0,0
5159,2077,234.0,4.0,0.0,0
71561,1555,4127679.0,154.0,0.0,0
139582,4841,7391635.0,30893.0,1.0,0
78102,2195,6666560.0,8.0,0.0,0
22693,10,7335184.0,965.0,0.0,0
108322,2077,310.0,4.0,0.0,0
11352,869,3988926.0,53.0,0.0,0
127591,2198,1731216.0,89.0,0.0,0
51579,4841,7391830.0,30893.0,1.0,0
41963,2438,8030.0,14.0,0.0,0
115365,311,1202029.0,14.0,0.0,0
32793,3869,7275439.0,80.0,0.0,0
133886,10,7335453.0,965.0,0.0,0
38014,2195,6666853.0,8.0,0.0,0
18797,4841,7391994.0,30893.0,1.0,0
52759,4841,7392028.0,30893.0,1.0,0
109142,311,1202132.0,14.0,0.0,0
8839,4841,7392057.0,30893.0,1.0,0
2221,1661,1813502.0,13.0,0.0,0
30289,2195,6667002.0,8.0,0.0,0
112201,2203,4425026.0,296.0,0.0,0
88791,4841,7392110.0,30893.0,1.0,0
5733,4841,7392124.0,30893.0,1.0,0
83278,3274,6597082.0,30.0,0.0,0
73397,1661,1813556.0,13.0,0.0,0
104749,4486,4421043.0,7.0,0.0,0
24321,4270,3631320.0,17.0,0.0,0
94376,1555,4128230.0,154.0,0.0,0
97572,2438,8356.0,14.0,0.0,0
69642,3274,6597139.0,30.0,0.0,0
117514,4486,4421092.0,7.0,0.0,0
121978,4841,7392196.0,30893.0,1.0,0
19779,4270,3631371.0,17.0,0.0,0
105348,311,1202298.0,14.0,0.0,0
17220,4841,7392217.0,30893.0,1.0,0
4373,1784,10.0,5.0,0.0,0
92804,4841,7392226.0,30893.0,1.0,0
129418,1661,1813656.0,13.0,0.0,0
107121,4841,7392231.0,30893.0,1.0,0
62842,4126,109220.0,47.0,0.0,0
137147,1784,68.0,5.0,0.0,0
35058,4841,7392279.0,30893.0,1.0,0
118273,4841,7392295.0,30893.0,1.0,0
137245,2203,4425215.0,296.0,0.0,0
75863,4841,7392318.0,30893.0,1.0,0
132242,4486,4421226.0,7.0,0.0,0
34811,4270,3631504.0,17.0,0.0,0
34485,4841,7392364.0,30893.0,1.0,0
129738,928,2689191.0,36.0,0.0,0
69004,1158,4961000.0,48.0,0.0,0
6599,114,1813564.0,11.0,0.0,0
119753,568,7354438.0,117.0,0.0,0
45345,4841,7392404.0,30893.0,1.0,0
50462,1579,3515815.0,35.0,0.0,0
116334,4841,7392430.0,30893.0,1.0,0
61412,4841,7392443.0,30893.0,1.0,0
18550,1784,264.0,5.0,0.0,0
23378,896,4216783.0,22.0,0.0,0
50631,1919,7230.0,5.0,0.0,0
63319,1784,328.0,5.0,0.0,0
12516,4841,7392547.0,30893.0,1.0,0
117005,4840,7366332.0,1738.0,0.0,0
134298,2195,6667493.0,8.0,0.0,0
139411,896,4216902.0,22.0,0.0,0
49157,1784,416.0,5.0,0.0,0
106937,4841,7392626.0,30893.0,1.0,0
13501,2436,4350270.0,77.0,0.0,0
134843,4841,7392738.0,30893.0,1.0,0
50540,896,4217032.0,22.0,0.0,0
100947,1596,1813793.0,15.0,0.0,0
115645,1921,3631338.0,19.0,0.0,0
45765,4841,7392801.0,30893.0,1.0,0
125971,896,4217138.0,22.0,0.0,0
86995,1921,3631406.0,19.0,0.0,0
4472,3613,79157.0,15.0,0.0,0
90243,4841,7392871.0,30893.0,1.0,0
9448,4841,7392893.0,30893.0,1.0,0
131062,3352,10.0,3.0,0.0,0
138761,896,4217229.0,22.0,0.0,0
108730,896,4217281.0,22.0,0.0,0
124813,1921,3631549.0,19.0,0.0,0
108790,1921,3631607.0,19.0,0.0,0
38316,1051,10.0,2.0,0.0,0
34525,3703,1813707.0,12.0,0.0,0
112895,4841,7393119.0,30893.0,1.0,0
103360,25,6046347.0,23.0,0.0,0
140640,368,5433886.0,25.0,1.0,0
101369,1299,2448182.0,14.0,0.0,0
4525,4555,1812400.0,13.0,0.0,0
10498,291,4221867.0,13.0,0.0,0
103320,4177,826053.0,7.0,0.0,0
107871,4841,7393328.0,30893.0,1.0,0
108023,4841,7393342.0,30893.0,1.0,0
17695,4840,7367129.0,1738.0,0.0,0
13755,4841,7393387.0,30893.0,1.0,0
3096,4555,1812538.0,13.0,0.0,0
98156,4841,7393424.0,30893.0,1.0,0
19259,1299,2448392.0,14.0,0.0,0
120138,1409,5444265.0,28.0,0.0,0
92956,4841,7393477.0,30893.0,1.0,0
777,1051,472.0,2.0,0.0,0
4784,1409,5444349.0,28.0,0.0,0
46785,4841,7393570.0,30893.0,1.0,0
6350,1409,5444425.0,28.0,0.0,0
12854,2438,9826.0,14.0,0.0,0
2579,672,7277040.0,42.0,0.0,0
5012,4841,7393712.0,30893.0,1.0,0
15971,3976,191801.0,20.0,0.0,0
76958,4841,7393750.0,30893.0,1.0,0
21686,1158,4962390.0,48.0,0.0,0
65449,4841,7393795.0,30893.0,1.0,0
34274,869,3990970.0,53.0,0.0,0
14857,2665,1228751.0,8.0,0.0,0
123902,3860,1649368.0,23.0,0.0,0
71983,4177,826580.0,7.0,0.0,0
114065,4841,7393846.0,30893.0,1.0,0
81247,4841,7393850.0,30893.0,1.0,0
23074,4841,7393856.0,30893.0,1.0,0
3063,4841,7393862.0,30893.0,1.0,0
13410,2438,10055.0,14.0,0.0,0
38357,316,1228736.0,9.0,0.0,0
71182,3860,1649486.0,23.0,0.0,0
83013,4841,7393954.0,30893.0,1.0,0
132941,4841,7393983.0,30893.0,1.0,0
44106,4552,1811049.0,12.0,0.0,0
116665,2646,1802348.0,13.0,0.0,0
39783,2545,2832028.0,30.0,0.0,0
1654,4841,7394132.0,30893.0,1.0,0
55372,2646,1802395.0,13.0,0.0,0
36252,326,4258666.0,39.0,0.0,0
94463,2618,4184582.0,24.0,0.0,0
8082,2545,2832091.0,30.0,0.0,0
136670,3813,3456642.0,12.0,0.0,0
138121,4841,7394193.0,30893.0,1.0,0
133232,3846,1802242.0,11.0,0.0,0
140083,4841,7394283.0,30893.0,1.0,0
66438,3813,3456744.0,12.0,0.0,0
127958,2990,2757270.0,294.0,0.0,0
72002,4257,5434214.0,17.0,0.0,0
17691,4841,7394320.0,30893.0,1.0,0
73069,869,3991492.0,53.0,0.0,0
90162,4841,7394340.0,30893.0,1.0,0
131350,2940,10.0,4.0,0.0,0
47564,869,3991513.0,53.0,0.0,0
127382,2545,2832262.0,30.0,0.0,0
52404,4177,827095.0,7.0,0.0,0
68095,4841,7394383.0,30893.0,1.0,0
81044,4841,7394395.0,30893.0,1.0,0
38739,2940,84.0,4.0,0.0,0
85529,2885,2414827.0,12.0,0.0,0
120847,4738,1818152.0,15.0,0.0,0
124551,3578,10.0,3.0,0.0,0
11160,658,1797712.0,14.0,0.0,0
72691,4738,1818196.0,15.0,0.0,0
59956,4841,7394506.0,30893.0,1.0,0
8475,4841,7394528.0,30893.0,1.0,0
97142,2885,2414939.0,12.0,0.0,0
4072,4841,7394553.0,30893.0,1.0,0
91570,819,1228735.0,8.0,0.0,0
133618,869,3991742.0,53.0,0.0,0
88769,4738,1818294.0,15.0,0.0,0
44938,2334,2750713.0,11.0,0.0,0
21720,869,3991772.0,53.0,0.0,0
111888,4841,7394610.0,30893.0,1.0,0
35645,2885,2415013.0,12.0,0.0,0
109591,4738,1818327.0,15.0,0.0,0
53209,1826,1228462.0,8.0,0.0,0
25660,3578,243.0,3.0,0.0,0
100215,4841,7394699.0,30893.0,1.0,0
108997,3873,174135.0,134.0,0.0,0
124099,4841,7394710.0,30893.0,1.0,0
116806,4840,7368495.0,1738.0,0.0,0
39824,4841,7394716.0,30893.0,1.0,0
96284,4841,7394733.0,30893.0,1.0,0
117971,2438,10925.0,14.0,0.0,0
1459,4383,3912655.0,252.0,0.0,0
27693,3462,5460657.0,17.0,0.0,0
116973,2704,3363999.0,53.0,0.0,0
2887,3578,342.0,3.0,0.0,0
19465,4841,7394791.0,30893.0,1.0,0
124032,4841,7394802.0,30893.0,1.0,0
115350,869,3991965.0,53.0,0.0,0
16644,4133,7281269.0,222.0,0.0,0
46844,4841,7394848.0,30893.0,1.0,0
117775,1555,4130917.0,154.0,0.0,0
31067,4259,1228086.0,11.0,0.0,0
22977,4841,7394888.0,30893.0,1.0,0
130844,4841,7394900.0,30893.0,1.0,0
58097,4841,7394906.0,30893.0,1.0,0
85957,1099,1228085.0,9.0,0.0,0
6819,2430,7294253.0,90.0,0.0,0
100937,869,3992144.0,53.0,0.0,0
82342,1099,1228133.0,9.0,0.0,0
50962,869,3992189.0,53.0,0.0,0
106359,4841,7395036.0,30893.0,1.0,0
24349,2323,1228116.0,8.0,0.0,0
6771,869,3992285.0,53.0,0.0,0
136296,1993,10.0,3.0,0.0,0
6335,4756,4239144.0,17.0,0.0,0
128697,4841,7395214.0,30893.0,1.0,0
119023,231,6726627.0,113.0,0.0,0
39439,1993,136.0,3.0,0.0,0
683,869,3992421.0,53.0,0.0,0
125862,869,3992445.0,53.0,0.0,0
92363,869,3992476.0,53.0,0.0,0
121774,4841,7395315.0,30893.0,1.0,0
72315,4841,7395327.0,30893.0,1.0,0
135503,4841,7395335.0,30893.0,1.0,0
54852,4840,7369119.0,1738.0,0.0,0
89926,1993,279.0,3.0,0.0,0
80435,520,1212382.0,22.0,0.0,0
61252,520,1212481.0,22.0,0.0,0
26437,4841,7395535.0,30893.0,1.0,0
49059,2556,1380037.0,41.0,0.0,0
108483,4670,7270650.0,202.0,0.0,0
127447,4841,7395558.0,30893.0,1.0,0
5327,520,1212641.0,22.0,0.0,0
5287,2658,2419181.0,14.0,0.0,0
106876,2990,2758689.0,294.0,0.0,0
94968,4841,7395765.0,30893.0,1.0,0
86474,2556,1380273.0,41.0,0.0,0
33272,2250,7299511.0,74.0,0.0,0
133152,4841,7395942.0,30893.0,1.0,0
124245,2990,2759026.0,294.0,0.0,0
132261,2658,2419579.0,14.0,0.0,0
54437,2556,1380585.0,41.0,0.0,0
5636,4841,7396091.0,30893.0,1.0,0
133836,4803,4239421.0,16.0,0.0,0
46742,4841,7396100.0,30893.0,1.0,0
5627,4841,7396143.0,30893.0,1.0,0
13699,444,208050.0,15.0,0.0,0
72036,4670,7271311.0,202.0,0.0,0
82495,4841,7396219.0,30893.0,1.0,0
35819,2854,6950839.0,28.0,0.0,0
42365,1687,6555410.0,34.0,0.0,0
52510,2811,6683273.0,93.0,0.0,0
65376,1590,10.0,6.0,0.0,0
42090,4841,7396288.0,30893.0,1.0,0
26477,4841,7396294.0,30893.0,1.0,0
82138,2658,2419816.0,14.0,0.0,0
15225,4817,5447716.0,23.0,0.0,0
124438,1457,6667603.0,12.0,0.0,0
45320,4841,7396394.0,30893.0,1.0,0
1652,2438,12588.0,14.0,0.0,0
82084,4841,7396434.0,30893.0,1.0,0
33940,1670,5289268.0,114.0,0.0,0
109118,1457,6667688.0,12.0,0.0,0
98943,4841,7396503.0,30893.0,1.0,0
25809,4841,7396510.0,30893.0,1.0,0
44062,2438,12750.0,14.0,0.0,0
109738,1796,1754575.0,62.0,0.0,0
49556,4841,7396607.0,30893.0,1.0,0
87006,1457,6667853.0,12.0,0.0,0
27475,1590,390.0,6.0,0.0,0
69109,1670,5289443.0,114.0,0.0,0
132244,4841,7396658.0,30893.0,1.0,0
36647,4304,7038429.0,25.0,0.0,0
139277,4841,7396668.0,30893.0,1.0,0
137931,845,7707.0,4.0,0.0,0
115680,4841,7396679.0,30893.0,1.0,0
92535,4840,7370463.0,1738.0,0.0,0
961,3364,67567.0,11.0,0.0,0
81658,2946,7295355.0,190.0,0.0,0
18368,4841,7396706.0,30893.0,1.0,0
97215,4841,7396727.0,30893.0,1.0,0
138727,2438,12927.0,14.0,0.0,0
43560,1457,6667959.0,12.0,0.0,0
98881,4841,7396768.0,30893.0,1.0,0
106247,4817,5448131.0,23.0,0.0,0
5722,1796,1754758.0,62.0,0.0,0
122119,2811,6683831.0,93.0,0.0,0
89120,4841,7396812.0,30893.0,1.0,0
74389,3364,67692.0,11.0,0.0,0
20182,4841,7396834.0,30893.0,1.0,0
61454,1839,5445338.0,20.0,0.0,0
82561,4841,7396846.0,30893.0,1.0,0
19700,4841,7396885.0,30893.0,1.0,0
74203,2314,7386870.0,356.0,0.0,0
101739,4841,7396943.0,30893.0,1.0,0
114225,1670,5289748.0,114.0,0.0,0
137544,773,2453143.0,16.0,0.0,0
125378,4841,7396966.0,30893.0,1.0,0
59265,4841,7397002.0,30893.0,1.0,0
98129,1912,3400894.0,41.0,0.0,0
107524,4792,5448816.0,28.0,0.0,0
43897,4802,4242120.0,24.0,0.0,0
113716,3244,4311308.0,62.0,0.0,0
52567,4816,5446971.0,24.0,0.0,0
43510,4841,7397163.0,30893.0,1.0,0
118951,4841,7397215.0,30893.0,1.0,0
56851,4791,5450346.0,35.0,0.0,0
34078,4841,7397263.0,30893.0,1.0,0
42439,3679,1229424.0,15.0,0.0,0
73521,4733,10.0,4.0,0.0,0
31118,4841,7397364.0,30893.0,1.0,0
125780,4841,7397368.0,30893.0,1.0,0
113756,2623,1144657.0,52.0,0.0,0
40870,3763,1229410.0,12.0,0.0,0
128770,4841,7397426.0,30893.0,1.0,0
35582,4733,113.0,4.0,0.0,0
88053,4841,7397477.0,30893.0,1.0,0
137897,4841,7397481.0,30893.0,1.0,0
13328,4840,7371261.0,1738.0,0.0,0
119901,4733,166.0,4.0,0.0,0
52772,4841,7397513.0,30893.0,1.0,0
56769,3763,1229518.0,12.0,0.0,0
99233,4841,7397554.0,30893.0,1.0,0
34722,3914,10.0,3.0,0.0,0
67854,4733,236.0,4.0,0.0,0
37298,2198,1737006.0,89.0,0.0,0
64754,4841,7397619.0,30893.0,1.0,0
95848,3914,85.0,3.0,0.0,0
27150,4841,7397688.0,30893.0,1.0,0
66609,4840,7371471.0,1738.0,0.0,0
37575,2430,7296984.0,90.0,0.0,0
34617,4841,7397716.0,30893.0,1.0,0
98268,3432,650337.0,165.0,0.0,0
25683,4841,7397760.0,30893.0,1.0,0
55836,3914,219.0,3.0,0.0,0
27333,1670,5290600.0,114.0,0.0,0
29567,3097,6648468.0,25.0,0.0,0
19595,4841,7397912.0,30893.0,1.0,0
97579,2990,2760895.0,294.0,0.0,0
109821,2430,7297213.0,90.0,0.0,0
52768,4841,7397947.0,30893.0,1.0,0
100606,4841,7397967.0,30893.0,1.0,0
62101,2990,2760951.0,294.0,0.0,0
39841,1687,6557168.0,34.0,0.0,0
103129,4841,7398019.0,30893.0,1.0,0
82759,4841,7398024.0,30893.0,1.0,0
94469,3432,650656.0,165.0,0.0,0
72144,2800,368710.0,18.0,0.0,0
132313,171,10.0,3.0,0.0,0
128290,4841,7398081.0,30893.0,1.0,0
87769,444,209954.0,15.0,0.0,0
6369,2198,1737528.0,89.0,0.0,0
107211,4841,7398112.0,30893.0,1.0,0
100283,4841,7398127.0,30893.0,1.0,0
111243,4841,7398141.0,30893.0,1.0,0
76612,3097,6648811.0,25.0,0.0,0
136570,4822,10.0,4.0,0.0,0
130608,2792,7255528.0,34.0,0.0,0
40211,4841,7398337.0,30893.0,1.0,0
66579,171,267.0,3.0,0.0,0
58290,4841,7398366.0,30893.0,1.0,0
19094,4840,7372151.0,1738.0,0.0,0
82220,4822,179.0,4.0,0.0,0
116713,3299,1842629.0,51.0,0.0,0
97543,4841,7398426.0,30893.0,1.0,0
113096,4840,7372212.0,1738.0,0.0,0
39672,171,366.0,3.0,0.0,0
18478,2203,4431416.0,296.0,0.0,0
133274,3299,1842709.0,51.0,0.0,0
84459,4841,7398528.0,30893.0,1.0,0
43660,4822,294.0,4.0,0.0,0
49630,4841,7398535.0,30893.0,1.0,0
49861,1060,7116623.0,90.0,0.0,0
37907,4670,7273658.0,202.0,0.0,0
75017,4841,7398566.0,30893.0,1.0,0
118967,4822,355.0,4.0,0.0,0
78515,4841,7398616.0,30893.0,1.0,0
39441,1928,10.0,3.0,0.0,0
132831,4661,781837.0,25.0,0.0,0
3494,3070,298049.0,22.0,0.0,0
41340,2141,1815519.0,66.0,0.0,0
32892,4640,7129919.0,21.0,0.0,0
115475,1670,5291934.0,114.0,0.0,0
89204,3432,651787.0,165.0,0.0,0
119585,4383,3917095.0,252.0,0.0,0
35662,2940,4864.0,4.0,0.0,0
114357,3432,651902.0,165.0,0.0,0
110244,594,7282849.0,18.0,0.0,0
69490,2379,7207040.0,61.0,0.0,0
90660,782,6423982.0,25.0,0.0,0
46129,4841,7399352.0,30893.0,1.0,0
35738,4841,7399358.0,30893.0,1.0,0
91386,3048,7198401.0,39.0,0.0,0
107223,594,7282985.0,18.0,0.0,0
54163,782,6424109.0,25.0,0.0,0
56575,4258,7344549.0,183.0,0.0,0
31533,4841,7399482.0,30893.0,1.0,0
13930,1406,10.0,6.0,0.0,0
39331,3601,4863850.0,29.0,0.0,0
124253,4841,7399535.0,30893.0,1.0,0
12201,4840,7373319.0,1738.0,0.0,0
135258,810,6075421.0,7.0,0.0,0
87646,594,7283148.0,18.0,0.0,0
100356,4841,7399619.0,30893.0,1.0,0
3521,594,7283235.0,18.0,0.0,0
110584,1796,1757677.0,62.0,0.0,0
120030,4651,10.0,6.0,0.0,0
134311,4383,3917645.0,252.0,0.0,0
39526,4841,7399742.0,30893.0,1.0,0
7631,4841,7399752.0,30893.0,1.0,0
52660,4841,7399762.0,30893.0,1.0,0
30653,4174,5791706.0,17.0,0.0,0
122006,4841,7399810.0,30893.0,1.0,0
120687,2379,7207539.0,61.0,0.0,0
67737,3207,7255954.0,35.0,0.0,0
19696,2928,7009449.0,97.0,0.0,0
76673,4383,3917865.0,252.0,0.0,0
32632,4841,7399989.0,30893.0,1.0,0
109903,4841,7399998.0,30893.0,1.0,0
143,4651,325.0,6.0,0.0,0
121441,4841,7400037.0,30893.0,1.0,0
91967,4840,7373821.0,1738.0,0.0,0
50964,4493,7251097.0,43.0,0.0,0
102635,4823,603890.0,5.0,0.0,0
64978,148,4364879.0,55.0,0.0,0
74352,1338,2435696.0,18.0,0.0,0
104008,4841,7400095.0,30893.0,1.0,0
57405,4841,7400134.0,30893.0,1.0,0
133030,4823,603955.0,5.0,0.0,0
1451,3950,500018.0,6.0,0.0,0
110809,83,10.0,39.0,0.0,0
58983,4352,7385934.0,28.0,0.0,0
76920,4841,7400186.0,30893.0,1.0,0
103238,4493,7251216.0,43.0,0.0,0
126113,2690,2435619.0,12.0,0.0,0
67474,4841,7400226.0,30893.0,1.0,0
20455,2379,7207972.0,61.0,0.0,0
9808,4841,7400260.0,30893.0,1.0,0
47636,1060,7118338.0,90.0,0.0,0
79620,192,7298990.0,114.0,0.0,0
67798,2379,7208017.0,61.0,0.0,0
17541,4841,7400317.0,30893.0,1.0,0
18635,1060,7118392.0,90.0,0.0,0
50689,1060,7118468.0,90.0,0.0,0
85001,4651,717.0,6.0,0.0,0
17621,4841,7400429.0,30893.0,1.0,0
117253,4383,3918448.0,252.0,0.0,0
1188,1060,7118634.0,90.0,0.0,0
113980,2927,3670309.0,13.0,0.0,0
37197,4841,7400569.0,30893.0,1.0,0
96096,3876,1824955.0,12.0,0.0,0
110573,192,7299306.0,114.0,0.0,0
94375,4841,7400614.0,30893.0,1.0,0
49234,4841,7400620.0,30893.0,1.0,0
51540,4383,3918538.0,252.0,0.0,0
33252,1060,7118727.0,90.0,0.0,0
82393,4794,1821151.0,9.0,0.0,0
26258,4841,7400662.0,30893.0,1.0,0
51985,4841,7400669.0,30893.0,1.0,0
96451,2927,3670458.0,13.0,0.0,0
56609,4841,7400728.0,30893.0,1.0,0
53583,4794,1821221.0,9.0,0.0,0
13106,4841,7400751.0,30893.0,1.0,0
109449,3329,611026.0,113.0,0.0,0
88759,3432,653391.0,165.0,0.0,0
17143,4841,7400797.0,30893.0,1.0,0
124503,2974,3736935.0,34.0,0.0,0
80291,4794,1821327.0,9.0,0.0,0
133199,1406,1384.0,6.0,0.0,0
95014,4184,7367899.0,80.0,0.0,0
10409,2927,3670619.0,13.0,0.0,0
27483,4841,7400898.0,30893.0,1.0,0
56847,1188,7257494.0,32.0,0.0,0
77270,4352,7386689.0,28.0,0.0,0
122959,1188,7257584.0,32.0,0.0,0
8412,3329,611276.0,113.0,0.0,0
66823,432,7373902.0,101.0,0.0,0
34263,4184,7368061.0,80.0,0.0,0
114842,4841,7401029.0,30893.0,1.0,0
32043,3329,611318.0,113.0,0.0,0
89821,2974,3737183.0,34.0,0.0,0
29530,1188,7257657.0,32.0,0.0,0
84199,4841,7401073.0,30893.0,1.0,0
81587,4841,7401080.0,30893.0,1.0,0
106424,4841,7401087.0,30893.0,1.0,0
39101,4623,3670121.0,24.0,0.0,0
47700,3925,7298382.0,211.0,0.0,0
50879,1188,7257764.0,32.0,0.0,0
69883,3873,180629.0,134.0,0.0,0
21518,4841,7401234.0,30893.0,1.0,0
137366,4273,4703431.0,26.0,0.0,0
96225,4623,3670262.0,24.0,0.0,0
18280,4841,7401266.0,30893.0,1.0,0
139573,4841,7401275.0,30893.0,1.0,0
114391,3329,611562.0,113.0,0.0,0
3957,4106,10.0,3.0,0.0,0
66685,4841,7401299.0,30893.0,1.0,0
81026,4651,1612.0,6.0,0.0,0
62513,4841,7401326.0,30893.0,1.0,0
40243,3925,7298571.0,211.0,0.0,0
69075,4623,3670378.0,24.0,0.0,0
126337,4841,7401388.0,30893.0,1.0,0
136646,4106,125.0,3.0,0.0,0
72642,4841,7401423.0,30893.0,1.0,0
9374,1608,7366136.0,231.0,0.0,0
134418,4840,7375209.0,1738.0,0.0,0
109396,4841,7401438.0,30893.0,1.0,0
128176,2262,5697560.0,29.0,0.0,0
126494,192,7300177.0,114.0,0.0,0
128698,4106,201.0,3.0,0.0,0
58819,3048,7200449.0,39.0,0.0,0
62961,4841,7401500.0,30893.0,1.0,0
49533,4841,7401513.0,30893.0,1.0,0
120487,2742,3549545.0,27.0,0.0,0
76079,4273,4703722.0,26.0,0.0,0
118637,3208,7307523.0,33.0,0.0,0
2875,2685,7392332.0,139.0,0.0,0
100620,4841,7401551.0,30893.0,1.0,0
16393,2556,1386067.0,41.0,0.0,0
68647,4787,1821289.0,13.0,0.0,0
79470,4841,7401620.0,30893.0,1.0,0
4427,4787,1821358.0,13.0,0.0,0
75747,3208,7307629.0,33.0,0.0,0
132466,3208,7307629.0,33.0,0.0,0
17687,4841,7401648.0,30893.0,1.0,0
138377,2543,7089219.0,18.0,0.0,0
83473,4841,7401673.0,30893.0,1.0,0
3434,4841,7401679.0,30893.0,1.0,0
100836,4787,1821418.0,13.0,0.0,0
28191,4184,7368773.0,80.0,0.0,0
19977,3873,181213.0,134.0,0.0,0
78172,4841,7401780.0,30893.0,1.0,0
53777,2543,7089353.0,18.0,0.0,0
96511,4841,7401808.0,30893.0,1.0,0
118362,2556,1386310.0,41.0,0.0,0
4513,4841,7401825.0,30893.0,1.0,0
